Object,Neighbor,Distance
893,874,8.961487
894,915,7.125544
894,899,5.078977
897,911,14.789135
899,894,5.078977
899,915,8.815727
900,965,14.624895
905,921,10.135559
905,891,14.780883
907,922,7.2372713
909,869,14.994976
911,897,14.789135
912,876,12.849772
913,886,8.457356
913,925,9.133748
913,939,10.530132
915,920,14.860489
915,932,9.5325985
915,899,8.815727
915,894,7.125544
919,949,9.988727
919,885,14.523165
920,915,14.860489
920,932,9.095915
921,905,10.135559
922,907,7.2372713
924,944,9.258137
925,886,14.42001
925,939,9.617692
925,913,9.133748
931,892,14.927675
932,920,9.095915
932,915,9.5325985
933,977,13.442431
933,958,6.912489
935,952,7.0903177
939,913,10.530132
939,925,9.617692
940,951,11.656311
940,974,10.703654
941,969,14.233063
944,924,9.258137
949,970,9.521381
949,919,9.988727
951,974,12.0897875
951,940,11.656311
952,935,7.0903177
953,980,10.017632
956,969,11.442472
958,933,6.912489
958,977,11.427532
960,968,10.015951
965,900,14.624895
967,997,10.643961
968,960,10.015951
969,941,14.233063
969,956,11.442472
969,992,12.567702
970,949,9.521381
970,1008,12.006014
972,993,13.67608
973,1007,14.566785
973,988,8.404189
974,951,12.0897875
974,940,10.703654
976,1016,12.409628
977,933,13.442431
977,958,11.427532
980,953,10.017632
984,1012,14.640593
987,1015,13.230956
988,973,8.404189
988,1007,6.225208
989,1020,9.754434
990,1022,14.157208
991,1003,13.58989
992,1032,13.116176
992,969,12.567702
993,972,13.67608
997,967,10.643961
998,999,11.712527
999,998,11.712527
1003,991,13.58989
1005,1044,14.804064
1007,973,14.566785
1007,988,6.225208
1008,1031,9.205593
1008,970,12.006014
1012,984,14.640593
1013,1018,5.428206
1013,1047,12.709606
1013,1036,13.902063
1015,987,13.230956
1016,976,12.409628
1018,1047,10.667121
1018,1013,5.428206
1020,1042,6.9184513
1020,989,9.754434
1022,1060,14.048035
1022,990,14.157208
1023,1052,11.352671
1023,1035,5.469185
1026,1053,12.560421
1030,1062,12.3
1031,1008,9.205593
1031,1046,7.905881
1032,992,13.116176
1034,1065,14.679063
1034,1049,9.068611
1035,1023,5.469185
1035,1052,6.7915387
1036,1013,13.902063
1038,1041,14.041794
1039,1067,14.060991
1040,1064,14.7743025
1041,1038,14.041794
1041,1068,14.024718
1042,1020,6.9184513
1043,1053,11.510192
1044,1005,14.804064
1046,1072,12.832683
1046,1031,7.905881
1047,1018,10.667121
1047,1013,12.709606
1049,1034,9.068611
1049,1065,11.170647
1052,1035,6.7915387
1052,1023,11.352671
1053,1043,11.510192
1053,1026,12.560421
1060,1094,14.257734
1060,1022,14.048035
1062,1030,12.3
1063,1089,11.504638
1063,1065,9.604691
1064,1040,14.7743025
1065,1049,11.170647
1065,1089,11.721689
1065,1034,14.679063
1065,1063,9.604691
1067,1039,14.060991
1068,1101,11.711368
1068,1041,14.024718
1072,1092,10.999279
1072,1046,12.832683
1079,1091,5.664033
1086,1115,10.821522
1087,1103,14.460257
1089,1063,11.504638
1089,1065,11.721689
1090,1119,9.450799
1091,1079,5.664033
1092,1072,10.999279
1094,1060,14.257734
1101,1068,11.711368
1103,1087,14.460257
1107,1138,14.441297
1108,1128,7.4069257
1110,1146,12.580056
1113,1116,11.641632
1115,1086,10.821522
1116,1113,11.641632
1117,1122,14.790368
1117,1140,8.188231
1119,1090,9.450799
1119,1157,13.903404
1122,1117,14.790368
1128,1108,7.4069257
1133,1155,10.708801
1138,1161,12.1702
1138,1107,14.441297
1140,1117,8.188231
1146,1167,9.462913
1146,1110,12.580056
1155,1133,10.708801
1156,1173,5.458564
1157,1119,13.903404
1158,1190,12.185685
1161,1138,12.1702
1164,1178,11.9801035
1164,1210,13.9973755
1166,1204,12.709795
1167,1146,9.462913
1169,1201,11.844041
1173,1156,5.458564
1177,1199,7.7789
1177,1179,7.145111
1178,1164,11.9801035
1178,1210,14.331496
1179,1199,6.3139644
1179,1177,7.145111
1183,1230,13.432571
1184,1211,6.2852287
1186,1213,6.542366
1188,1225,13.964915
1188,1200,9.863936
1190,1158,12.185685
1190,1220,12.095939
1199,1177,7.7789
1199,1179,6.3139644
1199,1240,14.85329
1200,1225,6.5685043
1200,1188,9.863936
1201,1169,11.844041
1203,1228,6.977923
1203,1248,12.705856
1204,1166,12.709795
1208,1223,6.408621
1210,1178,14.331496
1210,1164,13.9973755
1211,1184,6.2852287
1213,1186,6.542366
1220,1190,12.095939
1223,1208,6.408621
1224,1247,14.2449
1224,1259,9.631074
1225,1200,6.5685043
1225,1188,13.964915
1228,1248,5.9503756
1228,1203,6.977923
1230,1183,13.432571
1237,1253,6.814354
1240,1199,14.85329
1242,1249,5.2453585
1243,1257,7.236805
1247,1284,13.9543495
1247,1259,13.380287
1247,1224,14.2449
1248,1203,12.705856
1248,1228,5.9503756
1249,1242,5.2453585
1253,1237,6.814354
1257,1243,7.236805
1259,1224,9.631074
1259,1247,13.380287
1266,1288,7.8827434
1266,1274,9.065443
1266,1318,13.917981
1270,1287,6.501929
1274,1266,9.065443
1274,1288,5.5256305
1275,1297,5.422887
1277,1278,4.6588707
1278,1277,4.6588707
1283,1313,14.112234
1284,1303,14.50004
1284,1247,13.9543495
1287,1270,6.501929
1288,1266,7.8827434
1288,1318,12.44955
1288,1317,13.015088
1288,1274,5.5256305
1297,1275,5.422887
1298,1302,9.08577
1302,1298,9.08577
1303,1284,14.50004
1310,1328,8.028872
1313,1283,14.112234
1317,1350,11.496418
1317,1288,13.015088
1317,1318,11.559492
1318,1317,11.559492
1318,1288,12.44955
1318,1266,13.917981
1319,1343,14.8798
1327,1336,12.805635
1328,1310,8.028872
1331,1363,11.948077
1336,1327,12.805635
1343,1319,14.8798
1348,1378,11.258249
1350,1317,11.496418
1363,1331,11.948077
1364,1387,12.7479315
1377,1382,10.618632
1378,1348,11.258249
1379,1382,12.6545105
1380,1409,12.916816
1382,1379,12.6545105
1382,1377,10.618632
1386,1414,12.947177
1387,1391,10.303729
1387,1364,12.7479315
1391,1387,10.303729
1394,1410,13.089592
1395,1404,13.9407015
1395,1407,12.691981
1397,1415,14.471458
1400,1411,11.012365
1401,1419,10.02753
1403,1417,5.927671
1403,1409,7.717418
1404,1395,13.9407015
1407,1395,12.691981
1408,1423,8.226878
1408,1426,7.55117
1408,1448,13.109578
1409,1380,12.916816
1409,1403,7.717418
1409,1417,11.890129
1410,1394,13.089592
1411,1400,11.012365
1414,1386,12.947177
1415,1397,14.471458
1416,1460,14.247086
1416,1425,10.790721
1417,1403,5.927671
1417,1409,11.890129
1419,1401,10.02753
1421,1431,7.9479213
1423,1408,8.226878
1423,1448,8.110465
1423,1426,6.9981446
1425,1460,11.13097
1425,1416,10.790721
1426,1423,6.9981446
1426,1448,6.2187133
1426,1408,7.55117
1427,1457,9.702774
1427,1442,9.341281
1431,1421,7.9479213
1432,1447,13.605165
1433,1482,14.760539
1434,1440,10.604
1435,1477,13.507557
1437,1439,14.894842
1439,1437,14.894842
1440,1434,10.604
1441,1473,11.324269
1442,1457,6.737017
1442,1427,9.341281
1444,1481,10.525304
1447,1462,13.202609
1447,1432,13.605165
1448,1426,6.2187133
1448,1408,13.109578
1448,1423,8.110465
1450,1480,7.9234977
1452,1491,14.776321
1457,1442,6.737017
1457,1427,9.702774
1459,1483,14.279713
1460,1496,14.799352
1460,1416,14.247086
1460,1425,11.13097
1462,1497,13.163461
1462,1447,13.202609
1473,1490,6.085372
1473,1441,11.324269
1474,1509,12.8484125
1474,1476,8.020109
1476,1474,8.020109
1476,1509,13.966246
1477,1435,13.507557
1480,1450,7.9234977
1481,1444,10.525304
1481,1495,14.572779
1482,1501,7.3717537
1482,1433,14.760539
1482,1514,14.086681
1483,1459,14.279713
1487,1528,12.638214
1489,1510,7.456151
1490,1473,6.085372
1491,1452,14.776321
1492,1511,9.097818
1495,1481,14.572779
1496,1460,14.799352
1497,1529,9.832503
1497,1462,13.163461
1501,1482,7.3717537
1501,1514,7.5416927
1505,1526,8.618988
1507,1512,9.324706
1507,1531,11.883655
1509,1476,13.966246
1509,1474,12.8484125
1510,1489,7.456151
1511,1492,9.097818
1512,1507,9.324706
1514,1482,14.086681
1514,1501,7.5416927
1515,1548,12.737586
1526,1505,8.618988
1527,1534,9.935438
1528,1487,12.638214
1529,1497,9.832503
1531,1507,11.883655
1534,1537,11.74544
1534,1527,9.935438
1536,1560,8.192451
1537,1534,11.74544
1543,1558,7.5578837
1544,1564,9.090774
1545,1561,11.810823
1548,1515,12.737586
1552,1570,14.981859
1556,1570,14.118768
1558,1543,7.5578837
1560,1536,8.192451
1561,1545,11.810823
1564,1544,9.090774
1568,1577,10.215058
1568,1595,12.920158
1570,1552,14.981859
1570,1556,14.118768
1572,1582,8.2835245
1572,1597,13.888626
1573,1604,13.786946
1575,1584,8.414378
1577,1568,10.215058
1577,1595,10.803879
1577,1587,14.730061
1580,1598,13.003799
1581,1591,8.398545
1582,1572,8.2835245
1582,1597,14.11815
1584,1575,8.414378
1587,1577,14.730061
1591,1581,8.398545
1592,1602,9.305788
1594,1621,10.843053
1595,1568,12.920158
1595,1577,10.803879
1596,1627,10.599877
1597,1572,13.888626
1597,1622,10.660007
1597,1582,14.11815
1598,1610,7.8041563
1598,1617,8.851747
1598,1580,13.003799
1602,1592,9.305788
1603,1608,14.926814
1604,1573,13.786946
1608,1603,14.926814
1609,1641,11.042632
1610,1598,7.8041563
1610,1617,6.105364
1610,1639,14.177131
1617,1610,6.105364
1617,1639,8.227187
1617,1598,8.851747
1617,1632,13.30163
1619,1649,11.2667675
1621,1594,10.843053
1622,1597,10.660007
1625,1629,7.7958665
1627,1596,10.599877
1629,1625,7.7958665
1632,1642,6.371736
1632,1639,9.443751
1632,1617,13.30163
1633,1656,10.068497
1635,1653,4.415948
1639,1617,8.227187
1639,1632,9.443751
1639,1642,14.594413
1639,1610,14.177131
1641,1609,11.042632
1642,1632,6.371736
1642,1639,14.594413
1643,1679,11.813553
1646,1677,13.084683
1649,1619,11.2667675
1653,1635,4.415948
1656,1633,10.068497
1660,1688,14.271694
1662,1684,10.8401785
1668,1692,13.279078
1669,1676,5.8770056
1669,1674,13.323069
1671,1672,5.2496324
1671,1679,9.591884
1672,1671,5.2496324
1672,1679,14.175504
1674,1669,13.323069
1676,1669,5.8770056
1677,1646,13.084683
1679,1643,11.813553
1679,1671,9.591884
1679,1672,14.175504
1682,1695,10.242346
1684,1662,10.8401785
1685,1711,13.240249
1688,1660,14.271694
1692,1668,13.279078
1694,1728,11.520711
1695,1682,10.242346
1699,1742,14.327453
1700,1726,9.647592
1702,1704,13.147816
1703,1724,11.769402
1704,1702,13.147816
1704,1719,9.384788
1704,1737,11.863478
1710,1720,10.483582
1711,1685,13.240249
1718,1732,10.791075
1718,1760,13.644527
1719,1704,9.384788
1719,1737,6.2155423
1719,1745,6.9247375
1719,1770,13.971974
1720,1710,10.483582
1720,1753,10.659274
1723,1729,6.1846585
1724,1703,11.769402
1726,1700,9.647592
1728,1694,11.520711
1729,1723,6.1846585
1731,1764,11.496224
1732,1718,10.791075
1735,1801,14.001801
1737,1719,6.2155423
1737,1704,11.863478
1737,1770,9.1490755
1737,1745,6.707053
1742,1699,14.327453
1745,1737,6.707053
1745,1770,8.784369
1745,1719,6.9247375
1751,1763,6.580878
1752,1789,10.319228
1753,1720,10.659274
1754,1788,12.770096
1760,1718,13.644527
1760,1785,8.310134
1763,1751,6.580878
1764,1731,11.496224
1766,1772,8.559648
1770,1745,8.784369
1770,1807,9.248789
1770,1719,13.971974
1770,1737,9.1490755
1770,1792,10.481306
1772,1812,13.287646
1772,1766,8.559648
1773,1808,10.441207
1776,1818,12.407862
1778,1815,9.431099
1778,1798,14.059615
1778,1803,9.12568
1783,1819,13.079008
1785,1760,8.310134
1787,1833,14.029278
1788,1822,8.05981
1788,1754,12.770096
1789,1752,10.319228
1792,1770,10.481306
1792,1807,9.382063
1794,1830,10.329388
1794,1796,9.450554
1796,1830,8.299876
1796,1810,8.958538
1796,1794,9.450554
1798,1778,14.059615
1798,1803,6.0073705
1798,1815,13.206799
1798,1832,11.51917
1801,1735,14.001801
1802,1838,11.817152
1803,1798,6.0073705
1803,1815,7.4891095
1803,1832,8.503136
1803,1778,9.12568
1805,1845,14.864004
1805,1834,10.377014
1807,1770,9.248789
1807,1792,9.382063
1808,1773,10.441207
1810,1796,8.958538
1810,1830,13.359333
1812,1772,13.287646
1815,1832,7.1077733
1815,1803,7.4891095
1815,1778,9.431099
1815,1798,13.206799
1818,1776,12.407862
1819,1783,13.079008
1820,1850,12.7932205
1822,1788,8.05981
1825,1840,10.229419
1827,1841,6.668197
1830,1794,10.329388
1830,1796,8.299876
1830,1810,13.359333
1832,1815,7.1077733
1832,1803,8.503136
1832,1798,11.51917
1833,1787,14.029278
1834,1805,10.377014
1834,1845,7.577348
1838,1802,11.817152
1839,1862,13.267178
1840,1825,10.229419
1841,1827,6.668197
1845,1834,7.577348
1845,1805,14.864004
1850,1820,12.7932205
1861,1869,6.725965
1862,1839,13.267178
1864,1882,10.334151
1864,1884,7.7702494
1869,1861,6.725965
1870,1875,12.521844
1870,1887,6.8965454
1875,1870,12.521844
1882,1864,10.334151
1882,1884,11.3607855
1882,1895,11.13793
1884,1864,7.7702494
1884,1882,11.3607855
1887,1870,6.8965454
1887,1905,10.619704
1895,1882,11.13793
1905,1887,10.619704
1916,1929,9.61097
1918,1920,13.951449
1918,1928,7.1681056
1920,1918,13.951449
1924,1936,9.000816
1928,1918,7.1681056
1929,1956,10.269431
1929,1916,9.61097
1930,1955,11.823892
1932,1935,8.6157255
1935,1932,8.6157255
1936,1924,9.000816
1940,1960,5.7054625
1943,1961,5.5130854
1944,1973,8.554037
1948,1999,14.297227
1951,1994,12.915322
1955,1930,11.823892
1955,1962,12.714838
1956,1929,10.269431
1957,2003,14.029157
1957,1985,14.877563
1960,1940,5.7054625
1961,1943,5.5130854
1962,1955,12.714838
1967,1992,8.040455
1968,1979,11.42652
1971,2009,12.295678
1973,1944,8.554037
1979,1968,11.42652
1980,2020,14.882444
1981,1996,9.556202
1985,1957,14.877563
1992,2039,14.74957
1992,1967,8.040455
1994,1951,12.915322
1994,1995,13.939718
1995,1994,13.939718
1996,1981,9.556202
1997,2019,7.701461
1999,2026,9.455425
1999,1948,14.297227
2003,1957,14.029157
2004,2040,10.638738
2005,2049,12.41929
2007,2021,11.686686
2008,2021,11.325815
2008,2053,14.447678
2009,1971,12.295678
2013,2058,14.821383
2019,1997,7.701461
2020,1980,14.882444
2021,2008,11.325815
2021,2007,11.686686
2026,2043,11.515994
2026,1999,9.455425
2035,2061,11.503493
2039,1992,14.74957
2040,2004,10.638738
2043,2026,11.515994
2045,2067,8.334598
2046,2091,14.177927
2049,2005,12.41929
2053,2008,14.447678
2058,2013,14.821383
2061,2035,11.503493
2064,2092,6.8148913
2067,2045,8.334598
2077,2122,13.628182
2083,2106,11.795263
2084,2102,12.6570835
2091,2046,14.177927
2092,2064,6.8148913
2092,2116,9.029855
2102,2084,12.6570835
2102,2120,13.8161335
2106,2083,11.795263
2107,2128,14.590874
2109,2126,8.439723
2113,2133,9.531511
2116,2092,9.029855
2117,2140,13.459902
2117,2123,14.54309
2120,2102,13.8161335
2122,2077,13.628182
2123,2140,11.019361
2123,2117,14.54309
2126,2109,8.439723
2126,2143,11.337536
2128,2107,14.590874
2132,2173,13.742362
2133,2176,13.574306
2133,2113,9.531511
2136,2155,7.3841033
2138,2147,9.455827
2140,2117,13.459902
2140,2145,12.717149
2140,2123,11.019361
2143,2126,11.337536
2145,2168,8.992747
2145,2140,12.717149
2147,2138,9.455827
2150,2175,13.273409
2152,2189,10.986727
2155,2136,7.3841033
2163,2201,10.536043
2166,2169,5.715897
2166,2194,10.546617
2168,2145,8.992747
2169,2194,6.747947
2169,2166,5.715897
2173,2132,13.742362
2175,2150,13.273409
2176,2133,13.574306
2179,2181,9.180293
2181,2179,9.180293
2182,2206,14.2979
2184,2222,14.104905
2188,2211,8.872931
2189,2152,10.986727
2192,2202,6.4646626
2194,2166,10.546617
2194,2169,6.747947
2201,2232,11.738045
2201,2163,10.536043
2202,2192,6.4646626
2204,2219,13.911603
2205,2224,9.5572
2205,2236,14.609974
2206,2182,14.2979
2207,2242,11.714632
2208,2241,14.86014
2209,2218,12.493145
2211,2188,8.872931
2218,2279,14.891089
2218,2209,12.493145
2219,2204,13.911603
2219,2246,9.843983
2222,2184,14.104905
2223,2225,6.921776
2223,2237,13.318958
2224,2236,5.1466107
2224,2205,9.5572
2225,2223,6.921776
2232,2201,11.738045
2236,2224,5.1466107
2236,2205,14.609974
2237,2223,13.318958
2240,2273,11.672618
2240,2248,4.442935
2241,2208,14.86014
2242,2207,11.714632
2246,2219,9.843983
2246,2264,8.842596
2248,2240,4.442935
2248,2273,7.2575126
2251,2286,11.54802
2253,2280,8.267213
2262,2314,13.439291
2263,2275,8.896363
2264,2246,8.842596
2267,2296,11.960535
2273,2240,11.672618
2273,2248,7.2575126
2274,2294,12.592608
2275,2263,8.896363
2278,2303,7.3627653
2279,2218,14.891089
2280,2253,8.267213
2280,2300,12.377115
2283,2312,9.23598
2286,2251,11.54802
2290,2323,10.5918255
2294,2274,12.592608
2296,2267,11.960535
2297,2301,13.923473
2299,2316,11.147351
2300,2280,12.377115
2300,2336,13.318292
2301,2334,14.304527
2301,2297,13.923473
2303,2278,7.3627653
2305,2326,10.732221
2306,2307,8.548701
2307,2306,8.548701
2311,2324,11.858467
2312,2283,9.23598
2314,2262,13.439291
2316,2299,11.147351
2322,2346,12.719739
2323,2290,10.5918255
2323,2353,9.512319
2324,2311,11.858467
2326,2365,12.636698
2326,2371,13.300167
2326,2305,10.732221
2332,2383,13.249358
2334,2375,14.93045
2334,2301,14.304527
2336,2402,14.99851
2336,2300,13.318292
2338,2361,6.4589853
2341,2394,13.311314
2346,2322,12.719739
2350,2362,11.726171
2353,2323,9.512319
2355,2398,11.519138
2357,2396,10.984151
2358,2377,11.92428
2361,2338,6.4589853
2362,2350,11.726171
2365,2326,12.636698
2367,2376,7.2121735
2371,2413,12.04554
2371,2326,13.300167
2375,2334,14.93045
2376,2367,7.2121735
2377,2358,11.92428
2380,2425,12.660689
2380,2386,14.844107
2380,2404,10.095544
2383,2332,13.249358
2386,2404,6.852798
2386,2380,14.844107
2386,2425,13.351892
2390,2427,13.798574
2392,2408,7.7296515
2394,2421,9.500615
2394,2341,13.311314
2395,2416,12.795635
2396,2357,10.984151
2398,2355,11.519138
2401,2440,12.453387
2402,2336,14.99851
2402,2418,7.772201
2404,2386,6.852798
2404,2425,7.115857
2404,2380,10.095544
2407,2428,5.8986125
2408,2392,7.7296515
2409,2450,14.124326
2413,2371,12.04554
2413,2444,12.745847
2414,2422,14.050642
2414,2434,7.863912
2416,2395,12.795635
2416,2470,14.895093
2418,2402,7.772201
2418,2433,11.559277
2421,2394,9.500615
2421,2449,7.70605
2422,2414,14.050642
2424,2466,13.01117
2425,2386,13.351892
2425,2404,7.115857
2425,2380,12.660689
2427,2390,13.798574
2428,2407,5.8986125
2430,2439,8.380501
2432,2457,8.341678
2433,2418,11.559277
2434,2414,7.863912
2435,2439,13.491262
2436,2456,7.333623
2439,2435,13.491262
2439,2430,8.380501
2440,2472,13.787591
2440,2401,12.453387
2442,2452,4.3421063
2444,2413,12.745847
2444,2494,14.10578
