Object,Neighbor,Distance
475,510,9.735838
482,505,13.924868
487,512,11.969864
490,471,14.89155
496,470,13.349924
505,482,13.924868
508,540,14.990696
510,475,9.735838
512,487,11.969864
540,508,14.990696
544,560,10.100586
552,575,13.888643
555,588,14.783156
560,544,10.100586
571,587,14.967206
575,552,13.888643
585,617,13.843802
587,571,14.967206
588,555,14.783156
612,649,9.791944
614,621,14.149599
617,585,13.843802
621,614,14.149599
641,680,14.778137
649,612,9.791944
655,660,12.206405
660,655,12.206405
671,690,14.6352
673,697,14.988545
677,700,11.424228
680,641,14.778137
684,688,9.13471
688,684,9.13471
690,671,14.6352
691,702,12.849155
697,673,14.988545
699,716,11.256761
699,715,12.233938
700,677,11.424228
702,691,12.849155
715,699,12.233938
716,699,11.256761
739,751,14.590866
751,739,14.590866
755,766,9.4413595
755,773,9.885895
766,755,9.4413595
766,789,9.981233
766,773,12.657862
773,766,12.657862
773,755,9.885895
773,808,14.54338
783,804,7.293345
789,766,9.981233
789,812,12.383823
789,808,12.682765
789,798,5.689356
798,789,5.689356
798,812,6.9736843
804,783,7.293345
807,809,13.792802
808,773,14.54338
808,789,12.682765
809,807,13.792802
812,798,6.9736843
812,789,12.383823
843,872,10.83587
851,878,12.10318
872,843,10.83587
877,888,5.4394207
878,851,12.10318
881,908,11.7359085
886,912,14.638593
888,877,5.4394207
908,881,11.7359085
912,886,14.638593
922,927,13.847176
926,949,14.447153
927,922,13.847176
949,926,14.447153
953,974,8.908506
960,962,11.255122
962,960,11.255122
974,953,8.908506
980,987,10.978016
981,991,9.98631
987,980,10.978016
991,981,9.98631
1068,1095,13.945407
1084,1105,14.11729
1087,1099,5.2330046
1095,1068,13.945407
1099,1087,5.2330046
1105,1084,14.11729
1121,1136,4.403636
1125,1139,14.039618
1136,1121,4.403636
1136,1144,13.604743
1137,1144,4.4953785
1137,1145,9.899495
1137,1158,8.654188
1139,1125,14.039618
1141,1159,7.238684
1143,1169,13.138462
1144,1158,6.702993
1144,1137,4.4953785
1144,1145,12.647526
1144,1136,13.604743
1145,1137,9.899495
1145,1144,12.647526
1145,1158,10.443494
1152,1154,7.700795
1154,1152,7.700795
1154,1173,11.785804
1158,1145,10.443494
1158,1144,6.702993
1158,1137,8.654188
1159,1141,7.238684
1163,1189,14.877884
1166,1185,14.518482
1168,1181,7.896648
1168,1186,12.5255995
1169,1143,13.138462
1173,1154,11.785804
1173,1203,12.680924
1176,1214,13.58542
1179,1192,11.279562
1181,1186,13.123807
1181,1200,9.047992
1181,1199,13.193346
1181,1168,7.896648
1185,1166,14.518482
1186,1168,12.5255995
1186,1181,13.123807
1189,1163,14.877884
1192,1179,11.279562
1193,1213,13.401624
1196,1235,12.54686
1199,1232,13.783984
1199,1206,7.534345
1199,1200,6.0655055
1199,1181,13.193346
1200,1181,9.047992
1200,1206,13.583034
1200,1199,6.0655055
1202,1229,13.906563
1203,1173,12.680924
1203,1229,9.34327
1203,1219,11.196737
1204,1226,8.19289
1204,1223,11.577187
1206,1199,7.534345
1206,1232,10.099978
1206,1200,13.583034
1213,1193,13.401624
1214,1176,13.58542
1219,1203,11.196737
1219,1229,13.930714
1223,1204,11.577187
1223,1226,6.2595916
1223,1259,14.247428
1226,1204,8.19289
1226,1223,6.2595916
1226,1259,11.320601
1229,1203,9.34327
1229,1202,13.906563
1229,1219,13.930714
1232,1206,10.099978
1232,1199,13.783984
1234,1257,12.629104
1235,1196,12.54686
1248,1265,10.602711
1257,1234,12.629104
1258,1292,13.506666
1258,1286,11.832512
1258,1266,13.5751915
1259,1226,11.320601
1259,1223,14.247428
1265,1248,10.602711
1266,1286,13.471255
1266,1258,13.5751915
1269,1278,6.714989
1278,1269,6.714989
1286,1303,12.507602
1286,1258,11.832512
1286,1266,13.471255
1286,1292,6.813105
1292,1258,13.506666
1292,1286,6.813105
1292,1303,7.085323
1295,1318,12.25422
1303,1292,7.085323
1303,1286,12.507602
1306,1323,14.378106
1312,1354,14.418677
1318,1295,12.25422
1323,1306,14.378106
1326,1337,7.573355
1331,1339,4.7656016
1336,1351,13.164791
1337,1326,7.573355
1339,1331,4.7656016
1339,1383,13.11607
1344,1345,12.372141
1345,1344,12.372141
1351,1336,13.164791
1354,1312,14.418677
1372,1376,8.382478
1372,1403,12.266777
1372,1381,13.6114645
1376,1372,8.382478
1378,1401,14.822279
1379,1388,10.611281
1381,1372,13.6114645
1383,1406,13.877414
1383,1390,8.940311
1383,1339,13.11607
1388,1390,14.0019245
1388,1379,10.611281
1390,1383,8.940311
1390,1406,9.765133
1390,1388,14.0019245
1401,1378,14.822279
1401,1426,12.393466
1402,1430,11.286859
1402,1428,8.296621
1403,1372,12.266777
1406,1418,12.48653
1406,1383,13.877414
1406,1390,9.765133
1408,1462,12.737849
1418,1406,12.48653
1418,1471,14.215919
1426,1401,12.393466
1428,1402,8.296621
1428,1430,8.348788
1430,1469,11.449239
1430,1402,11.286859
1430,1428,8.348788
1435,1451,6.6036115
1451,1435,6.6036115
1453,1484,12.701034
1462,1408,12.737849
1469,1430,11.449239
1469,1505,12.749381
1469,1480,6.164399
1471,1418,14.215919
1471,1479,7.080827
1473,1507,14.964085
1479,1471,7.080827
1480,1505,8.053611
1480,1469,6.164399
1484,1453,12.701034
1498,1511,5.911294
1505,1530,12.7755
1505,1480,8.053611
1505,1469,12.749381
1507,1473,14.964085
1510,1519,7.0312443
1511,1498,5.911294
1517,1536,12.426011
1519,1510,7.0312443
1520,1541,14.49508
1524,1548,13.581397
1524,1536,10.576639
1530,1549,9.175733
1530,1505,12.7755
1536,1524,10.576639
1536,1548,14.466773
1536,1517,12.426011
1541,1520,14.49508
1548,1564,11.056245
1548,1524,13.581397
1548,1536,14.466773
1549,1530,9.175733
1558,1562,12.543966
1562,1558,12.543966
1564,1548,11.056245
1573,1582,14.634276
1574,1617,14.784582
1578,1610,11.559947
1582,1573,14.634276
1592,1625,12.239821
1597,1649,12.063415
1603,1618,14.8807335
1606,1612,7.745927
1610,1578,11.559947
1612,1606,7.745927
1613,1615,10.690984
1615,1613,10.690984
1617,1574,14.784582
1618,1603,14.8807335
1621,1638,13.007148
1625,1592,12.239821
1625,1638,14.54901
1631,1634,12.889263
1632,1645,13.507732
1634,1631,12.889263
1638,1621,13.007148
1638,1625,14.54901
1645,1632,13.507732
1649,1597,12.063415
1652,1661,12.03136
1658,1686,12.358862
1661,1652,12.03136
1661,1679,14.194962
1677,1705,10.199472
1679,1661,14.194962
1685,1700,10.108766
1686,1658,12.358862
1689,1708,10.119754
1689,1724,12.976758
1689,1704,13.6460285
1695,1698,10.660473
1698,1695,10.660473
1698,1733,11.968204
1700,1685,10.108766
1704,1708,5.432298
1704,1724,12.378441
1704,1689,13.6460285
1705,1745,13.863165
1705,1677,10.199472
1708,1704,5.432298
1708,1724,7.477048
1708,1689,10.119754
1710,1713,13.950968
1712,1718,12.633649
1713,1710,13.950968
1718,1712,12.633649
1724,1689,12.976758
1724,1708,7.477048
1724,1744,9.100143
1724,1728,9.984487
1724,1704,12.378441
1728,1724,9.984487
1728,1744,7.1090245
1732,1741,11.302722
1732,1750,11.919819
1733,1698,11.968204
1741,1732,11.302722
1741,1750,7.2965417
1743,1755,6.692104
1743,1764,10.795361
1744,1728,7.1090245
1744,1724,9.100143
1745,1747,14.254143
1745,1705,13.863165
1747,1745,14.254143
1750,1732,11.919819
1750,1741,7.2965417
1750,1781,11.948279
1755,1764,6.329501
1755,1743,6.692104
1757,1761,5.9418955
1758,1761,11.106788
1761,1758,11.106788
1761,1757,5.9418955
1763,1782,13.646534
1764,1755,6.329501
1764,1743,10.795361
1781,1750,11.948279
1782,1763,13.646534
1789,1793,12.320891
1793,1789,12.320891
1797,1800,11.456771
1800,1843,14.205589
1800,1797,11.456771
1806,1825,11.796484
1825,1806,11.796484
1827,1855,12.255128
1843,1800,14.205589
1843,1873,13.863729
1847,1874,13.678478
1850,1865,7.0022564
1855,1827,12.255128
1863,1867,13.808805
1865,1850,7.0022564
1867,1863,13.808805
1868,1905,13.464681
1873,1843,13.863729
1874,1847,13.678478
1881,1900,11.206089
1891,1924,10.187954
1900,1881,11.206089
1905,1868,13.464681
1906,1963,14.431654
1915,1945,14.480905
1920,1937,8.525382
1924,1891,10.187954
1937,1920,8.525382
1945,1971,8.175037
1945,1915,14.480905
1946,1984,12.666332
1958,1991,13.122059
1961,1968,8.560493
1961,1987,9.993558
1963,1906,14.431654
1964,1972,10.955022
1968,1961,8.560493
1968,1987,7.3348217
1971,1945,8.175037
1972,1964,10.955022
1977,1996,10.489247
1984,1946,12.666332
1987,1968,7.3348217
1987,1961,9.993558
1991,1958,13.122059
1996,1977,10.489247
1999,2019,14.204941
2012,2037,14.587125
2019,1999,14.204941
2019,2044,12.474441
2022,2051,12.565337
2035,2080,14.425532
2035,2067,10.30673
2037,2012,14.587125
2044,2019,12.474441
2046,2055,13.538503
2051,2022,12.565337
2052,2070,8.696067
2055,2046,13.538503
2067,2035,10.30673
2067,2080,5.70658
2070,2092,9.972255
2070,2052,8.696067
2080,2035,14.425532
2080,2067,5.70658
2080,2127,14.55961
2083,2110,13.320048
2084,2146,12.703809
2092,2070,9.972255
2092,2093,10.485744
2093,2092,10.485744
2107,2127,13.171878
2108,2118,11.420453
2110,2083,13.320048
2118,2108,11.420453
2127,2080,14.55961
2127,2107,13.171878
2137,2157,11.553974
2146,2084,12.703809
2157,2137,11.553974
2160,2192,14.348025
2163,2206,12.469607
2171,2199,12.474862
2178,2209,12.006336
2183,2209,14.470683
2190,2206,13.61136
2192,2160,14.348025
2196,2220,14.3957
2199,2171,12.474862
2203,2204,7.3253202
2204,2203,7.3253202
2206,2190,13.61136
2206,2163,12.469607
2209,2178,12.006336
2209,2183,14.470683
2211,2241,11.385324
2220,2196,14.3957
2221,2235,11.25773
2235,2221,11.25773
2241,2211,11.385324
2257,2288,10.435419
2257,2283,11.12533
2282,2285,10.278241
2283,2288,3.918594
2283,2313,11.495227
2283,2257,11.12533
2285,2282,10.278241
2288,2283,3.918594
2288,2257,10.435419
2307,2349,14.999804
2307,2315,14.494017
2312,2314,7.825069
2312,2321,7.474915
2313,2345,13.007235
2313,2283,11.495227
2313,2363,13.404163
2314,2312,7.825069
2314,2318,11.6678705
2314,2365,14.991331
2315,2307,14.494017
2316,2356,14.6050005
2318,2365,14.220255
2318,2314,11.6678705
2321,2312,7.474915
2326,2376,4.8459153
2345,2313,13.007235
2346,2349,11.135285
2346,2375,7.295098
2349,2375,12.11327
2349,2307,14.999804
2349,2346,11.135285
2354,2385,9.413589
2356,2316,14.6050005
2361,2362,13.52007
2362,2361,13.52007
2363,2313,13.404163
2365,2318,14.220255
2365,2314,14.991331
2370,2393,10.468573
2375,2346,7.295098
2375,2349,12.11327
2376,2326,4.8459153
2385,2354,9.413589
2393,2370,10.468573
2404,2428,11.952931
2407,2434,10.595457
2412,2425,13.596045
2421,2428,10.786775
2425,2412,13.596045
2428,2404,11.952931
2428,2421,10.786775
2433,2456,8.281253
2434,2407,10.595457
2439,2468,13.501472
2455,2480,13.860683
2456,2487,14.765883
2456,2433,8.281253
2461,2468,14.864904
2468,2439,13.501472
2468,2461,14.864904
2471,2478,11.142549
2478,2471,11.142549
2480,2455,13.860683
2483,2513,11.915933
2487,2456,14.765883
2497,2509,9.222196
2504,2528,13.418074
2505,2516,10.7354555
2509,2497,9.222196
2509,2522,6.685571
2512,2516,11.672618
2513,2483,11.915933
2516,2512,11.672618
2516,2565,13.649799
2516,2505,10.7354555
2517,2541,7.1722608
2520,2576,12.243653
2522,2509,6.685571
2522,2524,9.59694
2524,2543,13.54115
2524,2522,9.59694
2527,2564,14.327926
2528,2504,13.418074
2537,2562,13.92587
2539,2563,11.410636
2540,2607,14.096091
2541,2517,7.1722608
2543,2524,13.54115
2546,2579,11.457644
2558,2566,6.596424
2562,2537,13.92587
2563,2539,11.410636
2564,2527,14.327926
2565,2516,13.649799
2566,2558,6.596424
2568,2603,10.904722
2573,2592,9.38684
2576,2520,12.243653
2579,2546,11.457644
2580,2615,13.172934
2592,2633,14.41899
2592,2573,9.38684
2594,2608,13.701341
2594,2597,10.602923
2597,2594,10.602923
2599,2610,6.682719
2599,2606,14.150311
2599,2613,9.06356
2603,2568,10.904722
2606,2610,9.176862
2606,2599,14.150311
2607,2540,14.096091
2608,2594,13.701341
2610,2613,10.97892
2610,2606,9.176862
2610,2599,6.682719
2613,2599,9.06356
2613,2635,9.055718
2613,2610,10.97892
2615,2580,13.172934
2616,2652,12.364808
2630,2673,13.476465
2633,2592,14.41899
2633,2664,12.373881
2633,2672,14.29785
2635,2653,9.487071
2635,2613,9.055718
2636,2678,14.503184
2637,2651,12.583403
2648,2691,10.950973
2648,2657,5.648562
2651,2637,12.583403
2652,2616,12.364808
2653,2635,9.487071
2657,2648,5.648562
2657,2691,9.027361
2658,2701,12.16707
2659,2684,13.787106
2659,2689,11.722704
2659,2664,14.069987
2664,2633,12.373881
2664,2659,14.069987
2664,2689,10.292772
2671,2707,12.739932
2672,2633,14.29785
2673,2630,13.476465
2674,2683,5.7906175
2678,2709,7.696977
2678,2636,14.503184
2680,2727,12.814063
2683,2674,5.7906175
2683,2694,12.066152
2684,2659,13.787106
2689,2664,10.292772
2689,2659,11.722704
2689,2731,13.4538
2691,2718,11.193682
2691,2648,10.950973
2691,2657,9.027361
2693,2694,10.037291
2694,2683,12.066152
2694,2693,10.037291
2697,2711,8.760629
2698,2724,5.516677
2701,2658,12.16707
2701,2734,10.133981
2707,2671,12.739932
2709,2678,7.696977
2711,2697,8.760629
2714,2727,10.044198
2717,2718,13.45986
2718,2691,11.193682
2718,2717,13.45986
2720,2743,13.414565
2724,2698,5.516677
2726,2751,8.731763
2727,2680,12.814063
2727,2714,10.044198
2729,2757,13.494288
2731,2689,13.4538
2733,2759,11.064781
2734,2701,10.133981
2743,2720,13.414565
2747,2753,13.35794
2750,2756,10.706455
2751,2770,9.983153
2751,2726,8.731763
2753,2747,13.35794
2756,2750,10.706455
2756,2778,9.011857
2757,2729,13.494288
2759,2733,11.064781
2759,2767,12.274436
2767,2759,12.274436
2770,2751,9.983153
2778,2756,9.011857
2789,2803,12.677538
2803,2789,12.677538
2808,2819,14.594771
2819,2808,14.594771
2822,2853,11.777493
2834,2851,13.686729
2840,2882,14.482024
2851,2834,13.686729
2853,2822,11.777493
2866,2883,12.291804
2875,2885,8.344655
2877,2912,11.834414
2878,2887,13.129397
2880,2910,13.518953
2882,2840,14.482024
2883,2866,12.291804
2883,2898,10.032467
2885,2900,8.962127
2885,2875,8.344655
2887,2878,13.129397
2896,2926,14.434656
2898,2883,10.032467
2900,2934,13.746275
2900,2885,8.962127
2910,2880,13.518953
2912,2877,11.834414
2916,2938,8.97261
2916,2925,9.339769
2922,2962,14.901391
2925,2959,13.522398
2925,2916,9.339769
2925,2938,12.097596
2926,2896,14.434656
2933,2977,13.599868
2934,2900,13.746275
2936,2958,14.494982
2936,2961,10.013057
2938,2959,7.3658705
2938,2925,12.097596
2938,2916,8.97261
2943,2976,14.251683
2955,2965,14.33736
2958,2936,14.494982
2958,2978,14.999921
2959,2925,13.522398
2959,2938,7.3658705
2961,2978,9.702355
2961,2936,10.013057
2962,2922,14.901391
2964,2981,13.845156
2965,2955,14.33736
2965,2999,12.521305
2971,2982,10.437337
2975,2983,11.180706
2975,2998,6.27602
2976,2943,14.251683
2977,2933,13.599868
2978,2961,9.702355
2978,2958,14.999921
2981,2964,13.845156
2982,2971,10.437337
2983,2998,12.683631
2983,2975,11.180706
2996,3007,13.04688
2998,2983,12.683631
2998,2975,6.27602
2999,2965,12.521305
3007,2996,13.04688
3019,3041,13.3749485
3019,3040,9.85987
3024,3054,14.538535
3029,3052,11.811293
3039,3049,4.6987915
3040,3041,9.319586
3040,3019,9.85987
3040,3068,14.602745
3041,3019,13.3749485
3041,3053,6.8490143
3041,3040,9.319586
3049,3039,4.6987915
3052,3029,11.811293
3052,3071,11.362316
3053,3041,6.8490143
3054,3024,14.538535
3061,3081,8.595259
3062,3093,8.523044
3064,3120,14.885665
3068,3040,14.602745
3071,3052,11.362316
3072,3079,14.552305
3074,3113,14.432747
3076,3098,9.733628
3079,3072,14.552305
3081,3061,8.595259
3090,3157,14.570958
3091,3104,9.646329
3093,3062,8.523044
3093,3117,12.313723
3094,3128,14.12624
3094,3117,13.859641
3098,3076,9.733628
3104,3148,14.69383
3104,3091,9.646329
3105,3131,8.295947
3110,3124,5.441216
3110,3158,14.858322
3110,3155,14.656442
3110,3139,9.884607
3111,3119,5.719194
3111,3138,11.223581
3113,3074,14.432747
3117,3093,12.313723
3117,3094,13.859641
3119,3138,5.815859
3119,3111,5.719194
3120,3064,14.885665
3124,3110,5.441216
3124,3139,5.2724767
3124,3155,9.4567
3124,3158,9.713965
3124,3173,14.21476
3128,3094,14.12624
3131,3105,8.295947
3132,3164,10.720291
3132,3161,10.319091
3138,3111,11.223581
3138,3119,5.815859
3139,3124,5.2724767
3139,3155,5.10613
3139,3158,9.250815
3139,3110,9.884607
3139,3176,14.5552
3139,3173,10.523607
3144,3179,14.894154
3148,3104,14.69383
3155,3139,5.10613
3155,3124,9.4567
3155,3191,10.8323
3155,3176,10.716846
3155,3173,5.479228
3155,3110,14.656442
3155,3158,7.3641562
3157,3090,14.570958
3158,3124,9.713965
3158,3110,14.858322
3158,3206,14.779326
3158,3191,10.636858
3158,3176,6.4806633
3158,3155,7.3641562
3158,3139,9.250815
3158,3173,7.839029
3161,3164,11.21083
3161,3132,10.319091
3164,3161,11.21083
3164,3132,10.720291
3169,3171,11.083924
3171,3169,11.083924
3173,3191,5.3962708
3173,3158,7.839029
3173,3176,7.165225
3173,3155,5.479228
3173,3139,10.523607
3173,3206,11.389469
3173,3124,14.21476
3176,3155,10.716846
3176,3173,7.165225
3176,3206,8.456763
3176,3158,6.4806633
3176,3139,14.5552
3176,3191,5.966146
3179,3144,14.894154
3188,3189,12.40773
3189,3188,12.40773
3191,3158,10.636858
3191,3176,5.966146
3191,3173,5.3962708
3191,3206,6.0627
3191,3155,10.8323
3195,3223,10.261549
3198,3217,12.384912
3206,3191,6.0627
3206,3158,14.779326
3206,3173,11.389469
3206,3176,8.456763
3211,3228,13.804337
3217,3198,12.384912
3219,3237,5.283897
3219,3258,8.144975
3219,3266,11.901175
3220,3242,7.5017953
3220,3246,6.9180794
3220,3275,12.845748
3223,3195,10.261549
3228,3240,11.184526
3228,3211,13.804337
3237,3266,6.733273
3237,3258,5.5632534
3237,3219,5.283897
3237,3289,12.577284
3237,3278,14.287049
3240,3228,11.184526
3242,3270,12.363274
3242,3220,7.5017953
3242,3246,11.006129
3242,3275,13.454954
3242,3290,14.179333
3246,3220,6.9180794
3246,3275,6.890798
3246,3242,11.006129
3246,3290,14.253489
3248,3302,14.554865
3252,3268,5.03189
3258,3266,6.8256373
3258,3237,5.5632534
3258,3289,9.837078
3258,3219,8.144975
3263,3306,13.453985
3265,3305,10.494691
3266,3258,6.8256373
3266,3289,6.511347
3266,3237,6.733273
3266,3278,8.886247
3266,3219,11.901175
3266,3314,12.651258
3266,3301,12.607455
3268,3312,11.548671
3268,3252,5.03189
3268,3302,13.626494
3270,3242,12.363274
3270,3290,12.591126
3275,3246,6.890798
3275,3290,8.770507
3275,3242,13.454954
3275,3309,9.181965
3275,3220,12.845748
3276,3323,14.408782
3276,3278,9.39093
3276,3301,11.666789
3276,3315,10.140157
3278,3315,11.563505
3278,3301,7.113891
3278,3289,10.520211
3278,3276,9.39093
3278,3266,8.886247
3278,3314,13.028389
3278,3237,14.287049
3289,3314,6.4572344
3289,3278,10.520211
3289,3237,12.577284
3289,3266,6.511347
3289,3258,9.837078
3289,3301,9.947245
3289,3334,14.459167
3290,3309,8.935662
3290,3242,14.179333
3290,3331,11.6847515
3290,3270,12.591126
3290,3275,8.770507
3290,3246,14.253489
3295,3337,14.892921
3295,3336,14.251877
3295,3307,10.315725
3301,3289,9.947245
3301,3334,8.668059
3301,3315,6.704512
3301,3314,8.3833065
3301,3278,7.113891
3301,3276,11.666789
3301,3266,12.607455
3301,3339,12.641886
3302,3312,9.973912
3302,3268,13.626494
3302,3248,14.554865
3305,3348,12.096347
3305,3325,6.62684
3305,3265,10.494691
3306,3263,13.453985
3307,3295,10.315725
3307,3308,10.440719
3307,3341,11.503379
3307,3336,11.788259
3308,3307,10.440719
3308,3341,10.875924
3308,3344,11.560885
3309,3328,6.6537914
3309,3275,9.181965
3309,3290,8.935662
3309,3331,12.777215
3312,3302,9.973912
3312,3268,11.548671
3314,3289,6.4572344
3314,3301,8.3833065
3314,3266,12.651258
3314,3334,8.732145
3314,3315,13.813155
3314,3278,13.028389
3315,3301,6.704512
3315,3339,7.1231737
3315,3334,9.033097
3315,3276,10.140157
3315,3278,11.563505
3315,3323,12.473471
3315,3314,13.813155
3322,3337,8.262494
3323,3315,12.473471
3323,3339,11.373078
3323,3276,14.408782
3325,3305,6.62684
3325,3348,5.614262
3328,3331,14.454901
3328,3309,6.6537914
3331,3309,12.777215
3331,3328,14.454901
3331,3290,11.6847515
3334,3339,9.091444
3334,3314,8.732145
3334,3301,8.668059
3334,3289,14.459167
3334,3315,9.033097
3336,3307,11.788259
3336,3337,13.074328
3336,3295,14.251877
3336,3341,11.007236
3337,3295,14.892921
3337,3322,8.262494
3337,3336,13.074328
3339,3323,11.373078
3339,3301,12.641886
3339,3334,9.091444
3339,3315,7.1231737
3341,3307,11.503379
3341,3344,12.315566
3341,3336,11.007236
3341,3377,9.875501
3341,3308,10.875924
3341,3394,13.852269
3343,3401,14.442285
3344,3308,11.560885
3344,3356,8.788111
3344,3377,9.79462
3344,3341,12.315566
3348,3325,5.614262
3348,3305,12.096347
3356,3377,11.94709
3356,3344,8.788111
3358,3404,8.429899
3358,3387,7.5011315
3361,3393,6.1888733
3362,3406,11.651093
3369,3398,7.793343
3375,3413,14.277837
3377,3341,9.875501
3377,3344,9.79462
3377,3356,11.94709
3377,3394,7.9564657
3378,3427,12.726903
3378,3410,14.574463
3380,3415,13.135946
3386,3403,13.847556
3387,3358,7.5011315
3387,3404,7.3494473
3391,3420,14.8282175
3393,3361,6.1888733
3394,3341,13.852269
3394,3377,7.9564657
3395,3435,10.991625
3398,3369,7.793343
3399,3405,9.114269
3399,3428,7.8956237
3401,3343,14.442285
3403,3386,13.847556
3404,3358,8.429899
3404,3387,7.3494473
3405,3428,12.231001
3405,3461,13.846825
3405,3399,9.114269
3406,3362,11.651093
3407,3447,13.546656
3410,3444,14.248989
3410,3378,14.574463
3410,3427,10.873698
3413,3375,14.277837
3415,3380,13.135946
3417,3451,14.531365
3420,3391,14.8282175
3427,3410,10.873698
3427,3378,12.726903
3428,3399,7.8956237
3428,3461,10.066118
3428,3405,12.231001
3432,3443,12.756681
3433,3471,13.482121
3435,3395,10.991625
3436,3476,10.789982
3442,3475,10.964393
3443,3432,12.756681
3444,3410,14.248989
3444,3468,5.1493325
3447,3407,13.546656
3451,3417,14.531365
3456,3496,14.235986
3461,3483,11.729076
3461,3495,12.385104
3461,3405,13.846825
3461,3428,10.066118
3466,3492,8.772551
3468,3499,11.832366
3468,3488,13.770675
3468,3444,5.1493325
3470,3473,9.864577
3471,3433,13.482121
3473,3470,9.864577
3475,3442,10.964393
3476,3484,13.767479
3476,3436,10.789982
3481,3506,9.050424
3483,3461,11.729076
3483,3495,11.638097
3484,3476,13.767479
3486,3507,8.16086
3488,3468,13.770675
3492,3466,8.772551
3492,3520,9.741083
3493,3532,14.328969
3495,3461,12.385104
3495,3483,11.638097
3496,3456,14.235986
3499,3512,5.3303337
3499,3468,11.832366
3506,3546,10.186088
3506,3525,14.850915
3506,3481,9.050424
3507,3486,8.16086
3512,3499,5.3303337
3512,3544,12.264177
3512,3551,14.398063
3517,3612,14.116895
3520,3560,10.8290615
3520,3492,9.741083
3525,3506,14.850915
3527,3561,13.901851
3531,3556,13.812707
3531,3541,12.554264
3532,3493,14.328969
3537,3564,14.701219
3537,3555,8.094211
3541,3531,12.554264
3544,3512,12.264177
3544,3551,7.87624
3546,3506,10.186088
3551,3544,7.87624
3551,3512,14.398063
3555,3537,8.094211
3555,3564,7.0037084
3556,3531,13.812707
3560,3520,10.8290615
3560,3581,6.1591353
3561,3527,13.901851
3564,3537,14.701219
3564,3555,7.0037084
3569,3603,10.988804
3575,3606,11.447958
3575,3583,5.696105
3580,3596,14.332674
3581,3560,6.1591353
3583,3606,5.9421697
3583,3575,5.696105
3587,3616,14.836012
3587,3634,14.820472
3590,3633,13.111515
3596,3580,14.332674
3603,3569,10.988804
3606,3575,11.447958
3606,3644,12.113638
3606,3583,5.9421697
3612,3517,14.116895
3613,3637,8.194526
3613,3626,4.8674293
3613,3617,6.196436
3613,3646,13.552332
3614,3623,12.500729
3616,3634,6.423599
3616,3657,13.6206
3616,3587,14.836012
3617,3646,7.881304
3617,3613,6.196436
3617,3626,7.7680845
3617,3667,13.557521
3617,3666,14.988974
3617,3637,6.193352
3623,3614,12.500729
3626,3637,5.4335184
3626,3646,12.786485
3626,3667,11.451595
3626,3617,7.7680845
3626,3613,4.8674293
3631,3678,12.777161
3631,3656,13.57093
3633,3590,13.111515
3633,3684,14.546642
3634,3587,14.820472
3634,3616,6.423599
3634,3657,7.2078447
3637,3646,7.750091
3637,3617,6.193352
3637,3667,7.673622
3637,3626,5.4335184
3637,3613,8.194526
